Id,Title,OriginalTitle,FilePath,Year,Summary,Rating,Duration,Genres,TmdbId,TmdbPosterUrl,TmdbRating,TmdbOverview,MustDelete
2811,A Wall Street farkasa,The Wolf of Wall Street,/data/movies/The.Wolf.of.Wall.Street.2013.720p.BluRay.DTS.x264.HuN-TRiNiTY/twows.720p-trinity.mkv,2013,"Jordan Belfort becsületes tőzsdeügynökként kezdte pályafutását, de az amerikai álom őt is utolérte. A 80-as évek végére az egyik legnagyobb brókercég tulajdonosa lett, 26 évesen heti 1 millió dollárt keresett. Az idáig vezető út azonban korrupcióval és tisztességtelen üzletekkel kikövezett csábító hullámvasútnak bizonyult.  Mert minél nagyobb volt a kísértés ő annál többet akart, mit sem törődve az illegális üzelmekkel és a nyomában loholó FBI ügynökökkel. Még több pénz, még több hatalom, még több nő és megint még több pénz: ez Jordan életfilozófiája. És hogy a szerénység egy túlértékelt erény. Jordan és falkája azt sem tudták mit kezdjenek az illegálisan megszerzett milliárdokkal, de vajon a jéghegy csúcsáról merre vezet az út?",7.9,179873,Dráma|Bűnügyi,106646,https://image.tmdb.org/t/p/w500/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,8.027,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",False
228,A Wall Street pillangói,Hustlers,/data/movies/Hustlers.2019.720p.BluRay.DD5.1.x264.Hun-ARROW/Hustlers.2019.720p.BluRay.DD5.1.x264.Hun-ARROW.mkv,2019,"Ramona New York egyik legmenőbb sztriptízbárjában dolgozik, ahol a Wall Street-i dúsgazdag bankárok naponta több százezer dollárt költenek el a szexi táncosokra. A táncosok megelégelik, hogy mindenki csak hasznot húz belőlük: Ramona irányításával összefognak, és az évszázad egyik legnagyobb csalását viszik véghez, amihez tehetős ügyfeleik hiszékenységét, és pénzzel teli bankkártyáját használják fel. Az üzlet beindul, a pillangók szárnyalnak, és közben dől a lé. De ahol a kapzsiság felüti a fejét, ott egyre nagyobb az esélye, hogy valaki elkövet egy apró hibát…",8.8,110114,Dráma|Vígjáték,540901,https://image.tmdb.org/t/p/w500/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,6.471,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,False
513,A bakancslista,The Bucket List,/data/movies/The.Bucket.List.2007.720p.BluRay.x264.Hungarian-PRETiME/Pretime-tbl.mkv,2007,"A ""bakancslista"" azon dolgok sora, amelyeket az ember meg akar tenni és tapasztalni az életben, mielőtt feldobná a bakancsot. Carter Chambers is jegyezgette terveit, az élet azonban mindig közbeszólt. A milliárdos Edward Cole-t viszont csakis a pénzcsinálás érdekelte, sohasem bajlódott a listával. A két, egymástól teljesen különböző embert azonban a sors egymás mellé sodorja. Közös kórteremben kötnek ki, ahol bőven van idejük azt fontolgatni, mi jöhet még ezután. Égető vágy ébred bennük, hogy a hátralévő idejükben azt tegyék, amit mindig is szerettek volna.",4,97074,Vígjáték|Dráma,7350,https://image.tmdb.org/t/p/w500/idbNSe8zsYKQL97dJApfOrDSdya.jpg,7.187,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",False
7594,A besurranó,Roofman,/data/movies/Roofman.2025.720p.Hybrid.BluRay.DD5.1.x264.HUN-FULCRUM/fulcrum-roofman.2025.720p.hybrid.mkv,2025,"Jeffrey Manchester (Channing Tatum) az örök álmodozó egyedi módszerrel próbál pénzt szerezni: tetőkön surran be, és teszi zsebre a McDonald’s éttermek kasszáinak tartalmát. De az egykori katonából lett tolvaj számításaiba hiba csúszik, és lecsukják. Amikor sikerül kereket oldania a börtönből, menekülés közben egy elég szokatlan búvóhelyen köt ki: egy játékbolt falai között talál menedéket, ahol plüssök társaságában tervezgeti a következő nagy dobását. Telnek a hónapok, a hajtóvadászat lassan feledésbe merül, és közben Jeffrey beleszeret Leigh-be (Kirsten Dunst), az áruház egyik alkalmazottjába. A gond csak az, hogy a nő mit sem sejt arról, hogy új udvarlója egy körözött szökevény, aki abban reménykedik, hogy végre megkapja az élettől az új esélyt, amire mindig is vágyott…",8.7,125787,Bűnügyi|Dráma,1242419,https://image.tmdb.org/t/p/w500/wXDFtcnYtevleGzCmAD2ReQnJ4l.jpg,7.116,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",False
7593,A bontóbrigád,The Wrecking Crew,/data/movies/The.Wrecking.Crew.2026.2160p.AMZN.WEB-DL.DV.HDR.DDP5.1.Atmos.H.265.HUN-FULCRUM/fulcrum-twc.2026.2160p.dvhdr.mkv,2026,"A BONTÓBRIGÁD című filmben az elhidegült féltestvérek, Jonny és James újra találkoznak apjuk rejtélyes halála után. Miközben az igazságot keresik, eltemetett titkok feltárnak egy összeesküvést, amely családjuk szétszakításával fenyeget. A Hawaiin játszódó filmet Ángel Manuel Soto rendezte, főbb szereplők: Claes Bang, Jacob Batalon, Stephen Root és Morena Baccarin.",7.4,124273,Action|Vígjáték,1168190,https://image.tmdb.org/t/p/w500/gbVwHl4YPSq6BcC92TQpe7qUTh6.jpg,6.902,"Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",False
526,A bíró,The Judge,/data/movies/The.Judge.2014.BDRip.x264.HuN-No1/the.iudge.bdrip.x264-no1.mkv,2014,"A nagyvárosi, nagyszájú jogász az édesanyja halála miatt utazik haza, és kénytelen átmenetileg egy fedél alatt maradni az apjával. Az öreg bíró nyakas és kiállhatatlan. És nagyon beteg. És gyilkossággal gyanúsítják. Hank akarva-akaratlan egyre több időt tölt a szülői házban, és egyre jobban érti, miért is szökött el innen örökre. Ám család ellen nincs orvosság: a szeretet is felébred benne a rokonság iránt, melyet olyan nagyon igyekezett elfelejteni.",4.9,141543,Dráma|Bűnügyi,205587,https://image.tmdb.org/t/p/w500/3K93GWotLXe4FqpErri0xkpLaD5.jpg,7.329,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",False
200,A bűn hálójában,Haywire,/data/movies/Haywire.2011.BDRip.x264.HuN-prldm/Haywire.2011.BDRip.x264.HuN-prldm.mkv,2011,"Mallory Kane magasan képzett ügynök, aki az amerikai kormány részére megbízásokat teljesítő biztonsági vállalatnak dolgozik, és a világ legveszélyesebb sarkaiban hajt végre feladatokat. Egy sikeres akció után azonban gyilkossággal vádolják, és hamarosan profi bérgyilkosok hada kezdi üldözni, akik minden trükkjét ismerik. Mallory rádöbben: valaki elárulta. Több országhatáron átkelve menekül hatóságok és magáncégek specialistái elől, miközben a lehetőségei egyre szűkülnek. Sarokba szorítva Mallory briliáns -és veszélyes- csapdát állít, hogy végre tisztázza magát, és kiderítse, ki az igazi áruló.",8,92872,Action|Thriller,70435,https://image.tmdb.org/t/p/w500/c9fJ0dYC30NnE9k2p61c0dqlZqW.jpg,5.7,A black ops soldier seeks payback after she is betrayed and left for dead.,False
7778,A bűn útja,Crime 101,/data/movies/Crime.101.2026.720p.AMZN.WEB-DL.DDP5.1.Atmos.H.264.HUN.ENG-PTHD/Crime.101.2026.720p.AMZN.WEB-DL.DDP5.1.Atmos.H.264.HUN.ENG-PTHD.mkv,2026,"A bűn útja egy ékszertolvaj (Chris Hemsworth) története, akinek aprólékosan megtervezett rablásai a napos Los Angelesben, a 101-es autópálya mentén, fejtörést okoznak a rendőrséget. Egy magányos nyomozó (Mark Ruffalo) a nyomába ered. Amikor útjaik keresztezik egy kiábrándult biztosítási ügynökét (Halle Berry), sorsdöntő döntéseket kell hozniuk egy halálos végjátékban, ahol milliók forognak kockán.",8.9,142406,Bűnügyi|Thriller,1171145,https://image.tmdb.org/t/p/w500/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,7.047,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",False
521,A bűnös,Den skyldige,/data/movies/The.Guilty.2018.READ.NFO.720p.BluRay.DD.5.1.x264.HUN-Legacy/legacy-theguilty-720p.mkv,2018,"A készenléti diszpécser, felfüggesztett rendőr, Asger Holm egy nő segélyhívását fogadja, akiről hamarosan kiderül, hogy elrabolták. Amikor a hívás hirtelen megszakad, elkezdődik a hajsza az emberrabló után. A hívás az egyetlen nyom, amin elindulhat a hatóság, a diszpécser pedig személyes küldetésének tekinti, hogy az ügy végére járjon. A férfi a veszélyben lévő nő kiszabadításáért versenyt fut az idővel, de hamarosan rájön, hogy egy sokkal súlyosabb bűncselekmény áll az ügy hátterében.",9.8,88426,Thriller|Bűnügyi,469715,https://image.tmdb.org/t/p/w500/qg0NL3Otg1Zwrjfj7sJQnbZ36lR.jpg,3.1,A rap group on the verge of signing their first record deal is the city's only hope in a battle with a giant mutating snake monster.,False
515,A feláldozhatók,The Expendables,/data/movies/The.Expendables.2010.720p.RETAiL.BluRay.x264.HUN-AiR/The.Expendables.2010.720p.RETAiL.BluRay.x264.HUN-AiR.mkv,2010,"Egy csapat zsoldost felbérelnek, hogy behatoljanak egy dél-amerikai országba, és végezzenek annak könyörtelen diktátorával. Amikor a küldetés megkezdődik, a zsoldosok ráébrednek, hogy semmi sem az, aminek látszik. Hamarosan a csalás és árulás sűrű hálójában találják magukat. Úgy tűnik, hogy a küldetést nem tudják folytatni, ártatlan életek forognak kockán, ám ennél komolyabb kihívás is vár a csapatra: kiderül, hogy egyik társuk elárulta őket, ezért az életüket minden eddiginél komolyabb veszély fenyegeti.",4.1,103482,Action|Adventure,27578,https://image.tmdb.org/t/p/w500/j09ZkH6R4JWVylBcDai1laCmGw7.jpg,6.251,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",False
5261,A gyilkos járat,Bullet Train,/data/movies/Bullet.Train.2022.720p.BluRay.DD5.1.x264.HUN-PTHD/Bullet.Train.2022.720p.BluRay.DD5.1.x264.HUN-PTHD.mkv,2022,"Aki egyszer a bűn útjára lép, az nem szállhat ki többet. Ladybug (Brad Pitt) megpróbálta letenni a fegyvert, és nem sikerült. Újabb megbízást kap titokzatos főnökétől (Sandra Bullock), és újra munkába kell állnia. Ezúttal egy aktatáskát kell megszereznie bármi áron. Mindegy hányan halnak meg érte.A táska az óránként több száz kilométeres sebességgel haladó japán szupervonaton utazik. Ladybug felszáll, egyszerű, tiszta munkára számít, és rájön, mennyire kellemetlen, ha nincs kiszállás. Mert a vonaton vannak még néhányan, akik a) a táskával b) vele c) valami egészen mással akarnak valamit, ami őrült, kiszámíthatatlan és kegyetlen. Bérgyilkosok, bosszúállók, simlisek és rablók küzdenek egymással először óvatosan azután egyre vadabbul. És nincs kiszállás. Mert a vonat száguld tovább.  A Deadpool 2. rendezőjének japánban játszódó akcióvígjátéka elképesztő tempót diktál, nagyon gátlástalan, nagyon vicces, és csupa zseniális színész őrültködik benne.",5.3,126530,Action|Thriller,718930,https://image.tmdb.org/t/p/w500/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,7.412,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",False
477,A gyilkosság filozófiája,Spinning Man,/data/movies/Spinning.Man.2018.1080p.BluRay.REMUX.TrueHD.5.1.AVC.HuN-TRiNiTY/spinning.man.1080p.remux-trinity.mkv,2018,"Evan Birch életében látszólag minden tökéletes: boldog családi életet él és egy neves egyetemen oktat filozófiát, órája különösen népszerű a diákok körében. Amikor Joyce nevű tanítványa eltűnik, Evan felesége elkezd gyanakodni, hogy a múltban már néhányszor félrelépő férjének esetleg köze lehet a dologhoz. Az ügyben nyomozó mogorva Malloy detektívnek ennél jóval több oka van kételkedni Evan alibijében: előkerül egy bizonyíték, ami első számú gyanúsítottá teszi a férfit. Evan életében először nem elméleti, hanem életbevágó gyakorlati kérdésekkel találja szemben magát.",5,105233,Rejtély|Thriller,458109,https://image.tmdb.org/t/p/w500/lb73nmpv97C4C5WXoxTE0DD7ptU.jpg,5.601,"Evan Birch is a family man and esteemed professor at a distinguished university. When a female student goes missing, police Detective Malloy has reason to be suspicious when crucial evidence makes Evan the prime suspect in her disappearance.",False
530,A hazafi,The Patriot,/data/movies/The.Patriot.2000.EXTENDED.720p.BluRay.x264.HUN.ENG.DTS-Eastwood/The.Patriot.2000.EXTENDED.720p.BluRay.x264.HUN.ENG.DTS-Eastwood.mkv,2000,"Benjamin Martin (Mel Gibson) igazi harcos volt: kegyetlen, kiismerhetetlen, engesztelhetetlen. Mára azonban egyedül neveli hét gyerekét, és rájött arra, hogy a béke létszükséglet számára. Az amerikai függetlenségi háború azonban nem kedvez a kívülállóknak és a legnagyobb fiú, Gabriel (Heath Ledger) másképp gondolkodik, mint apja: kerüljön bármibe, a függetlenséget akarja szolgálni. Aki veszélybe került, meg kell védeni, akinek baja esett, azt meg kell bosszulni! Ha eljön az idő, Benjamin Martin újra fegyverbe szólítja régi harcostársait, és elindul, hogy az őrült háborúban megkezdje a maga őrült hadjáratát.",6.1,175108,Dráma|Történelmi,2024,https://image.tmdb.org/t/p/w500/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,7.183,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",False
541,A három amigó,Three Amigos!,/data/movies/Three.Amigos!.1986.BDRip.x264.Hun-NRB/Three.Amigos!-NRB.mkv,1986,"A három amígó története egy nagy kaland. Rég elfeledett komédiás időket idéz. Igazi western-paródia, nem kisebb komédiásokkal, mint Steve Martin és Chevy Cheese. A helyszín Mexikó, az időpont 1916. Santa Poco egy kis poros falu Mexikóban, melyet állandóan banditák fenyegetnek. El Guapo a banditák fejedelme, fullartárja Jefe. Carmen, a falu gyönyörűséges fiatal leánya és Rodrigo a közeli városba mennek segítségért. Carmen a templomban egy némafilmet lát három igazi férfiról, a bátor, az igazságos, az ártatlan és romantikus három amígóról. Carmen azonnal táviratot küld Californiába, a Hollywood Stúdióba, s üzen a három amigónak, hogy jöjjenek gyorsan, szálljanak szembe a rettegett El Guapo-val, s védjék meg falujukat. A díjazás sem marad el, Carmen 100 ezer pezót ajánl fel Santa Poco falunépe nevében.",4.5,102766,Vígjáték|Western,8388,https://image.tmdb.org/t/p/w500/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg,6.3,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,False
